state	year	county	precinct	g2012_USP_adv	g2012_USP_edv	g2012_USP_ldv	g2012_USP_dv	g2012_USP_arv	g2012_USP_erv	g2012_USP_lrv	g2012_USP_rv	g2012_USP_tv	g2012_USP_atv	g2012_USP_etv	g2012_USP_ltv	cd	g2012_USH_adv	g2012_USH_edv	g2012_USH_ldv	g2012_USH_dv	g2012_USH_arv	g2012_USH_erv	g2012_USH_lrv	g2012_USH_rv	g2012_USH_tv	g2012_USH_atv	g2012_USH_etv	g2012_USH_ltv	cd2	g2012_USH_adv2	g2012_USH_edv2	g2012_USH_ldv2	g2012_USH_dv2	g2012_USH_arv2	g2012_USH_erv2	g2012_USH_lrv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USH_atv2	g2012_USH_etv2	g2012_USH_ltv2	sd	g2012_STS_adv	g2012_STS_edv	g2012_STS_ldv	g2012_STS_dv	g2012_STS_arv	g2012_STS_erv	g2012_STS_lrv	g2012_STS_rv	g2012_STS_tv	g2012_STS_atv	g2012_STS_etv	g2012_STS_ltv	sd2	g2012_STS_adv2	g2012_STS_edv2	g2012_STS_ldv2	g2012_STS_dv2	g2012_STS_arv2	g2012_STS_erv2	g2012_STS_lrv2	g2012_STS_rv2	g2012_STS_tv2	g2012_STS_atv2	g2012_STS_etv2	g2012_STS_ltv2	ld	g2012_STH_adv	g2012_STH_edv	g2012_STH_ldv	g2012_STH_dv	g2012_STH_arv	g2012_STH_erv	g2012_STH_lrv	g2012_STH_rv	g2012_STH_tv	g2012_STH_atv	g2012_STH_etv	g2012_STH_ltv	ld2	g2012_STH_adv2	g2012_STH_edv2	g2012_STH_ldv2	g2012_STH_dv2	g2012_STH_arv2	g2012_STH_erv2	g2012_STH_lrv2	g2012_STH_rv2	g2012_STH_tv2	g2012_STH_atv2	g2012_STH_etv2	g2012_STH_ltv2	ld3	g2012_STH_adv3	g2012_STH_edv3	g2012_STH_ldv3	g2012_STH_dv3	g2012_STH_arv3	g2012_STH_erv3	g2012_STH_lrv3	g2012_STH_rv3	g2012_STH_tv3	g2012_STH_atv3	g2012_STH_etv3	g2012_STH_ltv3	ld4	g2012_STH_adv4	g2012_STH_edv4	g2012_STH_ldv4	g2012_STH_dv4	g2012_STH_arv4	g2012_STH_erv4	g2012_STH_lrv4	g2012_STH_rv4	g2012_STH_tv4	g2012_STH_atv4	g2012_STH_etv4	g2012_STH_ltv4	ld5	g2012_STH_adv5	g2012_STH_edv5	g2012_STH_ldv5	g2012_STH_dv5	g2012_STH_arv5	g2012_STH_erv5	g2012_STH_lrv5	g2012_STH_rv5	g2012_STH_tv5	g2012_STH_atv5	g2012_STH_etv5	g2012_STH_ltv5	ld6	g2012_STH_adv6	g2012_STH_edv6	g2012_STH_ldv6	g2012_STH_dv6	g2012_STH_arv6	g2012_STH_erv6	g2012_STH_lrv6	g2012_STH_rv6	g2012_STH_tv6	g2012_STH_atv6	g2012_STH_etv6	g2012_STH_ltv6	ld7	g2012_STH_adv7	g2012_STH_edv7	g2012_STH_ldv7	g2012_STH_dv7	g2012_STH_arv7	g2012_STH_erv7	g2012_STH_lrv7	g2012_STH_rv7	g2012_STH_tv7	g2012_STH_atv7	g2012_STH_etv7	g2012_STH_ltv7	ld8	g2012_STH_adv8	g2012_STH_edv8	g2012_STH_ldv8	g2012_STH_dv8	g2012_STH_arv8	g2012_STH_erv8	g2012_STH_lrv8	g2012_STH_rv8	g2012_STH_tv8	g2012_STH_atv8	g2012_STH_etv8	g2012_STH_ltv8	ld9	g2012_STH_adv9	g2012_STH_edv9	g2012_STH_ldv9	g2012_STH_dv9	g2012_STH_arv9	g2012_STH_erv9	g2012_STH_lrv9	g2012_STH_rv9	g2012_STH_tv9	g2012_STH_atv9	g2012_STH_etv9	g2012_STH_ltv9
"OK"	2012	"DELAWARE"	210016	8	41	161	210	9	72	207	288	498	17	113	368	2	7	44	172	223	6	64	177	247	494	17	112	365																																																																																																																																																												
"OK"	2012	"DELAWARE"	210017	6	24	92	122	7	43	129	179	301	13	67	221	2	5	26	99	130	6	39	109	154	299	13	67	219																																																																																																																																																												
"OK"	2012	"DELAWARE"	210018	5	21	96	122	2	61	225	288	410	7	82	321	2	3	27	115	145	2	51	195	248	406	7	80	319														3	5	32	138	175	2	47	180	229	404	7	79	318																																																																																																																																		
"OK"	2012	"DELAWARE"	210019	20	14	251	285	32	25	507	564	849	52	39	758	2	21	12	306	339	30	24	417	471	843	53	38	752														3	30	18	400	448	23	21	349	393	841	53	39	749														86	34	29	516	579	18	8	234	260	839	52	37	750																																																																																																								
"OK"	2012	"DELAWARE"	210020	0	6	107	113	2	6	92	100	213	2	12	199	2	0	6	101	107	2	5	93	100	212	2	11	199																																																																																																																																																												
"OK"	2012	"DELAWARE"	210021	2	0	42	44	0	9	99	108	152	2	9	141	2	2	0	47	49	0	8	83	91	151	2	9	140														3	2	1	73	76	0	8	66	74	150	2	9	139																																																																																																																																		
"OK"	2012	"DELAWARE"	210022	13	10	299	322	30	19	697	746	1068	43	29	996	2	12	12	370	394	30	17	566	613	1062	44	29	989														3	16	10	511	537	26	19	477	522	1059	42	29	988														86	20	12	630	662	22	17	359	398	1060	42	29	989																																																																																																								
"OK"	2012	"DELAWARE"	210023	10	1	142	153	39	15	459	513	666	49	16	601	2	8	1	153	162	33	15	419	467	663	48	17	598														3	19	2	210	231	30	15	384	429	660	49	17	594														86	20	4	300	324	29	13	290	332	656	49	17	590																																																																																																								
"OK"	2012	"DEWEY"	220001	3	6	26	35	4	33	132	169	204	7	39	158	3	1	5	19	25	6	32	130	168	203	7	39	157														27					2	31	114	147	198	7	39	152																																																																																																																																		
"OK"	2012	"DEWEY"	220002	0	0	8	8	11	2	73	86	94	11	2	81	3	0	0	2	2	11	2	77	90	94	11	2	81														27					7	2	56	65	90	11	2	77																																																																																																																																		
"OK"	2012	"DEWEY"	220003	2	2	48	52	13	4	232	249	301	15	6	280	3	1	2	24	27	13	4	245	262	300	15	6	279														27					13	6	220	239	283	15	6	262																																																																																																																																		
"OK"	2012	"DEWEY"	220004	0	0	19	19	3	2	100	105	124	3	2	119	3	0	0	14	14	3	1	96	100	124	3	2	119														27					3	2	97	102	122	3	2	117																																																																																																																																		
"OK"	2012	"DEWEY"	220005	5	1	68	74	22	48	408	478	552	27	49	476	3	3	1	37	41	23	46	416	485	552	27	50	475														27					22	41	388	451	538	28	50	460																																																																																																																																		
"OK"	2012	"DEWEY"	220006	0	0	5	5	3	5	42	50	55	3	5	47	3	0	0	2	2	3	5	45	53	55	3	5	47														27					3	5	37	45	55	3	5	47																																																																																																																																		
"OK"	2012	"DEWEY"	220007	0	2	11	13	8	1	58	67	80	8	3	69	3	0	0	9	9	8	3	58	69	80	8	3	69														27					7	2	55	64	79	8	3	68																																																																																																																																		
"OK"	2012	"DEWEY"	220008	3	0	61	64	28	37	358	423	487	31	37	419	3	2	0	35	37	28	36	359	423	484	31	37	416														27					21	33	323	377	463	26	36	401																																																																																																																																		
