state	year	county	precinct	cd	g2012_REG_tv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv	ld	g2012_STH_dv	g2012_STH_rv	g2012_STH_tv	ld2	g2012_STH_dv2	g2012_STH_rv2	g2012_STH_tv2	ld3	g2012_STH_dv3	g2012_STH_rv3	g2012_STH_tv3	ld4	g2012_STH_dv4	g2012_STH_rv4	g2012_STH_tv4	ld5	g2012_STH_dv5	g2012_STH_rv5	g2012_STH_tv5	ld6	g2012_STH_dv6	g2012_STH_rv6	g2012_STH_tv6	ld7	g2012_STH_dv7	g2012_STH_rv7	g2012_STH_tv7	ld8	g2012_STH_dv8	g2012_STH_rv8	g2012_STH_tv8	ld9	g2012_STH_dv9	g2012_STH_rv9	g2012_STH_tv9	ld10	g2012_STH_dv10	g2012_STH_rv10	g2012_STH_tv10	ld11	g2012_STH_dv11	g2012_STH_rv11	g2012_STH_tv11	ld12	g2012_STH_dv12	g2012_STH_rv12	g2012_STH_tv12	ld13	g2012_STH_dv13	g2012_STH_rv13	g2012_STH_tv13	sd	g2012_STS_dv	g2012_STS_rv	g2012_STS_tv	sd2	g2012_STS_dv2	g2012_STS_rv2	g2012_STS_tv2	sd3	g2012_STS_dv3	g2012_STS_rv3	g2012_STS_tv3	sd4	g2012_STS_dv4	g2012_STS_rv4	g2012_STS_tv4	sd5	g2012_STS_dv5	g2012_STS_rv5	g2012_STS_tv5	sd6	g2012_STS_dv6	g2012_STS_rv6	g2012_STS_tv6	sd7	g2012_STS_dv7	g2012_STS_rv7	g2012_STS_tv7	sd8	g2012_STS_dv8	g2012_STS_rv8	g2012_STS_tv8
"SC"	2012	"Dorchester"	"Tupperway"	1	918	95	290	404					273	137	419	94		309	312																																																	38		303	308																												
"SC"	2012	"Dorchester"	"Tupperway 2"	1	902	137	238	402					224	180	411	94		278	278																																																	38		285	286																												
"SC"	2012	"Dorchester"	"Windsor"	1	1565	342	423	802					378	426	820	109	396		507	98		131	132																																													38		498	511																												
"SC"	2012	"Edgefield"	"Absentee"	3	0	1371	1077	2452					1065	1432	2514	82	1429		1584	83		514	517																																													25		1330	1360																												
"SC"	2012	"Edgefield"	"Brunson"	3	603	225	136	362					140	232	372	82	275		315																																																	25		181	181																												
"SC"	2012	"Edgefield"	"Edgefield No. 1"	3	913	150	335	485					333	160	499	82	296		394																																																	25		368	376																												
"SC"	2012	"Edgefield"	"Edgefield No. 2"	3	1343	343	345	689					357	360	720	82	479		584																																																	25		430	437																												
"SC"	2012	"Edgefield"	"Emergency"	3	0	0	0	0					0	0	0	83		0	0	82	0		0																																													25		0	0																												
"SC"	2012	"Edgefield"	"Failsafe"	3	0	5	3	8					3	5	8	82	5		7	83		0	0																																													25		3	4																												
"SC"	2012	"Edgefield"	"Failsafe Provisional"	3	0	3	0	3					1	2	3																																																					25		2	2																												
"SC"	2012	"Edgefield"	"Harmony"	3	727	107	330	437					334	116	455	82	235		334																																																	25		345	349																												
"SC"	2012	"Edgefield"	"Johnston No. 1"	3	1454	505	278	783					284	518	805	82	598		677																																																	25		341	346																												
"SC"	2012	"Edgefield"	"Johnston No. 2"	3	1308	398	317	715					323	419	749	82	522		616																																																	25		398	405																												
"SC"	2012	"Edgefield"	"Kendall"	3	559	136	101	237					104	136	241	82	167		192																																																	25		132	136																												
"SC"	2012	"Edgefield"	"Merriweather No. 1"	3	2362	260	1127	1388					1153	263	1443	83		1239	1243																																																	25		1251	1257																												
"SC"	2012	"Edgefield"	"Merriweather No. 2"	3	2714	284	1156	1443					1177	285	1484	83		1265	1270																																																	25		1279	1286																												
"SC"	2012	"Edgefield"	"North Side"	3	459	151	106	257					108	160	269	82	184		211																																																	25		143	144																												
"SC"	2012	"Edgefield"	"Provisional"	3	0	0	0	0					0	0	0	83		0	0	82	0		0																																													25		0	0																												
"SC"	2012	"Edgefield"	"Trenton"	3	2926	794	598	1394					599	824	1431	82	909		1135																																																	25		831	843																												
"SC"	2012	"Edgefield"	"West Side"	3	904	66	520	586					531	55	593	82	222		382																																																	25		556	556																												
"SC"	2012	"Fairfield"	"Absentee"	5	0	1692	719	2460					751	1788	2555	41		491	2499																																																	17	1973	495	2470																												
"SC"	2012	"Fairfield"	"Blackstock"	5	63	30	5	38					5	37	42	41		2	37																																																	17	35	2	37																												
"SC"	2012	"Fairfield"	"Blairs"	5	451	282	31	319					31	291	325	41		28	324																																																	17	306	15	321																												
"SC"	2012	"Fairfield"	"Centerville"	5	270	53	117	177					124	57	182	41		115	177																																																	17	66	111	177																												
"SC"	2012	"Fairfield"	"Dutchmans Creek"	5	1212	186	520	721					535	203	745	41		416	727																																																	17	328	400	729																												
"SC"	2012	"Fairfield"	"Emergency"	5	0	0	0	0					0	0	0	41		0	0																																																	17	0	0	0																												
"SC"	2012	"Fairfield"	"Failsafe"	5	0	41	4	46					3	44	47	41		2	46																																																	17	43	3	46																												
"SC"	2012	"Fairfield"	"Failsafe Provisional"	5	0	0	0	0					0	0	0	41		0	0																																																	17	0	0	0																												
"SC"	2012	"Fairfield"	"Feasterville"	5	297	129	41	176					37	151	194	41		30	176																																																	17	151	23	174																												
"SC"	2012	"Fairfield"	"Gladden Grove"	5	77	22	30	53					33	20	55	41		21	52																																																	17	37	17	54																												
"SC"	2012	"Fairfield"	"Greenbrier"	5	1864	622	278	949					295	683	990	41		180	954																																																	17	743	209	952																												
"SC"	2012	"Fairfield"	"Hickory Ridge"	5	920	383	154	555					181	407	592	41		64	575																																																	17	459	106	565																												
"SC"	2012	"Fairfield"	"Horeb-Glenn"	5	374	172	28	213					35	189	227	41		29	214																																																	17	183	31	215																												
"SC"	2012	"Fairfield"	"Jenkinsville"	5	618	344	45	394					50	353	406	41		52	399																																																	17	345	48	394																												
"SC"	2012	"Fairfield"	"Lebanon"	5	692	209	182	406					202	224	431	41		54	427																																																	17	328	93	421																												
"SC"	2012	"Fairfield"	"Mitford"	5	739	247	213	476					225	268	495	41		174	479																																																	17	325	155	480																												
"SC"	2012	"Fairfield"	"Monticello"	5	603	280	81	375					77	322	400	41		55	381																																																	17	330	51	381																												
"SC"	2012	"Fairfield"	"New Hope"	5	57	18	22	41					25	17	42	41		9	41																																																	17	27	14	41																												
"SC"	2012	"Fairfield"	"Provisional"	5	0	0	1	1					1	0	1	41		0	1																																																	17	0	1	1																												
"SC"	2012	"Fairfield"	"Ridgeway"	5	2151	706	357	1108					363	760	1142	41		388	1113																																																	17	784	317	1103																												
"SC"	2012	"Fairfield"	"Simpson"	5	913	289	230	535					248	302	556	41		169	541																																																	17	371	168	539																												
"SC"	2012	"Fairfield"	"South Winnsboro"	5	712	277	46	333					51	318	371	41		36	345																																																	17	300	38	339																												
"SC"	2012	"Fairfield"	"White Oak"	5	250	88	43	141					43	108	152	41		26	144																																																	17	106	34	140																												
"SC"	2012	"Fairfield"	"Winnsboro Mills"	5	784	199	159	378					181	218	409	41		61	394																																																	17	279	115	394																												
"SC"	2012	"Fairfield"	"Winnsboro Polling Place No.1"	5	1632	516	191	743					208	593	811	41		96	783																																																	17	658	112	771																												
"SC"	2012	"Fairfield"	"Winnsboro Polling Place No.2"	5	1148	326	252	595					279	331	615	41		95	606																																																	17	450	156	606																												
"SC"	2012	"Fairfield"	"Woodard"	5	152	91	17	108					16	93	110	41		9	108																																																	17	98	12	110																												
"SC"	2012	"Florence"	"Absentee 1"	7	0	3869	1503	5475					1483	4027	5537	59	3615		3634	63	261	239	500	60		220	220	62	101	5	106	61	97		97																																	30	2439		2444	31		1559	1584	36	105	52																					
"SC"	2012	"Florence"	"Absentee 2"	7	0	1516	1762	3318					1734	1573	3329	60		1421	1436	63	309	554	864																																													31		2146	2167																												
"SC"	2012	"Florence"	"Absentee 3"	7	0	1637	2706	4393	6	32		33	2651	1810	4483	63	1077	2411	3507	59	495		496	61	210		210																																									31		3050	3074	30	414		415																								
"SC"	2012	"Florence"	"Absentee 4"	6	0	851		878	7	173	137	313	332	965	1304	61	1123		1128																																																	32	844		850	30	199		200	31		77	77																				
"SC"	2012	"Florence"	"Absentee 5"	7	0	355	208	575	6	61		64	230	425	658	63	147	115	262	60		122	125	61	118		119																																									31		315	317	30	55		56	36	49	21																					
"SC"	2012	"Florence"	"Absentee 6"	7	0	362	102	473					97	383	485	62	308	54	362	61	39		39	63	20	14	34	60		1	1																																					31		85	86	36	273	32																									
